name,type,start_time,duration,"ack","address","read","data","error"
"I2C","data",37.4547442,2.544e-05,true,,,0x14,
"I2C","start",37.4548219,1.59999996e-07,,,,,
"I2C","address",37.4548253,2.544e-05,true,0x73,true,,
"I2C","data",37.4548523,2.544e-05,false,,,0x04,
"I2C","stop",37.4548894,1.60000003e-07,,,,,
"I2C","start",37.4695037,1.60000003e-07,,,,,
"I2C","address",37.4695418,2.528e-05,true,0x73,false,,
"I2C","data",37.4695802,2.544e-05,true,,,0x10,
"I2C","start",37.4696581,1.60000003e-07,,,,,
"I2C","address",37.4696614,2.544e-05,true,0x73,true,,
"I2C","data",37.4696885,2.544e-05,true,,,0x04,
"I2C","data",37.4697157,2.544e-05,false,,,0x00,
"I2C","stop",37.469753,1.60000003e-07,,,,,
"I2C","start",37.4699085,1.60000003e-07,,,,,
"I2C","address",37.4699435,2.528e-05,true,0x73,false,,
"I2C","data",37.469979,2.544e-05,true,,,0x10,
"I2C","start",37.4700565,1.60000003e-07,,,,,
"I2C","address",37.4700598,2.528e-05,true,0x73,true,,
"I2C","data",37.4700867,2.528e-05,true,,,0x04,
"I2C","data",37.4701138,2.528e-05,false,,,0x00,
"I2C","stop",37.4701509,1.59999996e-07,,,,,
"I2C","start",37.4702842,1.60000003e-07,,,,,
"I2C","address",37.4703194,2.528e-05,true,0x73,false,,
"I2C","data",37.470355,2.544e-05,true,,,0x19,
"I2C","start",37.4704328,1.60000003e-07,,,,,
"I2C","address",37.4704362,2.544e-05,true,0x73,true,,
"I2C","data",37.4704634,2.544e-05,false,,,0x51,
"I2C","stop",37.4705006,1.60000003e-07,,,,,
"I2C","start",37.4706509,1.59999996e-07,,,,,
"I2C","address",37.4706861,2.544e-05,true,0x73,false,,
"I2C","data",37.4707219,2.544e-05,true,,,0x30,
"I2C","start",37.4707994,1.59999996e-07,,,,,
"I2C","address",37.4708027,2.544e-05,true,0x73,true,,
"I2C","data",37.4708298,2.544e-05,true,,,0x0B,
"I2C","data",37.470857,2.544e-05,true,,,0x00,
"I2C","data",37.4710038,2.56e-05,true,,,0x8F,
"I2C","data",37.471031,2.544e-05,true,,,0x2D,
"I2C","data",37.4711778,2.528e-05,true,,,0x06,
"I2C","data",37.4712048,2.544e-05,true,,,0xA1,
"I2C","data",37.4712318,2.56e-05,true,,,0x01,
"I2C","data",37.471259,2.544e-05,true,,,0xFF,
"I2C","data",37.4712862,2.544e-05,true,,,0x9A,
"I2C","data",37.4713134,2.544e-05,true,,,0x01,
"I2C","data",37.4713405,2.56e-05,true,,,0x00,
"I2C","data",37.4713677,2.544e-05,false,,,0x00,
"I2C","stop",37.471405,1.60000003e-07,,,,,
"I2C","start",37.471551,1.60000003e-07,,,,,
"I2C","address",37.4715862,2.528e-05,true,0x73,false,,
"I2C","data",37.4716219,2.544e-05,true,,,0x10,
"I2C","data",37.4716491,2.544e-05,true,,,0x04,
"I2C","data",37.4716765,2.528e-05,true,,,0x00,
"I2C","stop",37.4717122,1.59999996e-07,,,,,
"I2C","start",37.4718834,1.59999996e-07,,,,,
"I2C","address",37.4719184,2.544e-05,true,0x73,false,,
"I2C","data",37.4719542,2.544e-05,true,,,0x10,
"I2C","start",37.4720323,1.60000003e-07,,,,,
"I2C","address",37.4720357,2.544e-05,true,0x73,true,,
"I2C","data",37.4720627,2.56e-05,true,,,0x01,
"I2C","data",37.4720899,2.544e-05,false,,,0x00,
"I2C","stop",37.4721315,1.60000003e-07,,,,,
"I2C","start",37.4723738,1.60000003e-07,,,,,
"I2C","address",37.4724075,2.528e-05,true,0x73,false,,
"I2C","data",37.4724432,2.544e-05,true,,,0x2F,
"I2C","data",37.4724704,2.544e-05,true,,,0x27,
"I2C","stop",37.4725061,1.60000003e-07,,,,,
"I2C","start",37.4726277,1.59999996e-07,,,,,
"I2C","address",37.4726614,2.544e-05,true,0x73,false,,
"I2C","data",37.4726973,2.56e-05,true,,,0x10,
"I2C","data",37.4727246,2.56e-05,true,,,0x01,
"I2C","data",37.472752,2.56e-05,true,,,0x00,
"I2C","stop",37.4727878,1.59999996e-07,,,,,
"I2C","start",37.4729154,1.60000003e-07,,,,,
"I2C","address",37.4729491,2.544e-05,true,0x73,false,,
"I2C","data",37.472985,2.544e-05,true,,,0x1A,
"I2C","start",37.4730629,1.60000003e-07,,,,,
"I2C","address",37.4730662,2.544e-05,true,0x73,true,,
"I2C","data",37.4730933,2.56e-05,false,,,0x2A,
"I2C","stop",37.4731307,1.59999996e-07,,,,,
"I2C","start",37.4732603,1.59999996e-07,,,,,
"I2C","address",37.4732941,2.544e-05,true,0x73,false,,
"I2C","data",37.4733299,2.544e-05,true,,,0x1D,
"I2C","start",37.4734077,1.59999996e-07,,,,,
"I2C","address",37.473411,2.544e-05,true,0x73,true,,
"I2C","data",37.4734382,2.544e-05,false,,,0x1C,
"I2C","stop",37.4734755,1.60000003e-07,,,,,
"I2C","start",37.4736149,1.59999996e-07,,,,,
"I2C","address",37.4736486,2.544e-05,true,0x73,false,,
"I2C","data",37.4736861,2.544e-05,true,,,0x12,
"I2C","start",37.4737638,1.60000003e-07,,,,,
"I2C","address",37.4737672,2.544e-05,true,0x73,true,,
"I2C","data",37.4737942,2.544e-05,true,,,0x7F,
"I2C","data",37.4738213,2.544e-05,false,,,0x02,
"I2C","stop",37.4738586,1.60000011e-07,,,,,
"I2C","start",37.4739896,1.60000003e-07,,,,,
"I2C","address",37.4740234,2.544e-05,true,0x73,false,,
"I2C","data",37.4740595,2.544e-05,true,,,0x14,
"I2C","start",37.4741373,1.59999996e-07,,,,,
"I2C","address",37.4741406,2.56e-05,true,0x73,true,,
"I2C","data",37.4741678,2.544e-05,false,,,0x04,
"I2C","stop",37.4742051,1.60000003e-07,,,,,
"I2C","start",37.4945333,1.60000003e-07,,,,,
"I2C","address",37.4945712,2.544e-05,true,0x73,false,,
"I2C","data",37.494607,2.544e-05,true,,,0x10,
"I2C","start",37.494685,1.60000003e-07,,,,,
"I2C","address",37.4946883,2.544e-05,true,0x73,true,,
"I2C","data",37.4947155,2.544e-05,true,,,0x01,
"I2C","data",37.4947426,2.56e-05,false,,,0x00,
"I2C","stop",37.49478,1.59999996e-07,,,,,
"I2C","start",37.4949358,1.60000003e-07,,,,,
"I2C","address",37.4949725,2.544e-05,true,0x73,false,,
"I2C","data",37.4950083,2.544e-05,true,,,0x10,
"I2C","start",37.4950862,1.60000003e-07,,,,,
"I2C","address",37.4950896,2.544e-05,true,0x73,true,,
"I2C","data",37.4951168,2.544e-05,true,,,0x01,
"I2C","data",37.495144,2.544e-05,false,,,0x00,
"I2C","stop",37.4951813,1.60000003e-07,,,,,
"I2C","start",37.4953149,1.59999996e-07,,,,,
"I2C","address",37.4953514,2.544e-05,true,0x73,false,,
"I2C","data",37.4953872,2.544e-05,true,,,0x19,
"I2C","start",37.495465,1.60000003e-07,,,,,
"I2C","address",37.4954682,2.544e-05,true,0x73,true,,
"I2C","data",37.4954952,2.544e-05,false,,,0x51,
"I2C","stop",37.4955325,1.59999996e-07,,,,,
"I2C","start",37.4956629,1.60000003e-07,,,,,
"I2C","address",37.4956994,2.528e-05,true,0x73,false,,
"I2C","data",37.495735,2.528e-05,true,,,0x10,
"I2C","data",37.4957622,2.528e-05,true,,,0x01,
"I2C","data",37.4957894,2.544e-05,true,,,0x00,
"I2C","stop",37.4958251,1.59999996e-07,,,,,
"I2C","start",37.4959523,1.59999996e-07,,,,,
"I2C","address",37.495989,2.544e-05,true,0x73,false,,
"I2C","data",37.4960291,2.544e-05,true,,,0x1A,
"I2C","start",37.4961069,1.59999996e-07,,,,,
"I2C","address",37.4961102,2.56e-05,true,0x73,true,,
"I2C","data",37.4961374,2.544e-05,false,,,0x2A,
"I2C","stop",37.4961749,1.59999996e-07,,,,,
"I2C","start",37.4963045,1.59999996e-07,,,,,
"I2C","address",37.4963291,3.44e-05,true,0x79,true,,
"I2C","data",37.4963653,3.408e-05,false,,,0x0E,
"I2C","start",37.4964547,1.60000003e-07,,,,,
"I2C","address",37.4964581,2.544e-05,true,0x73,true,,
"I2C","data",37.4964853,2.528e-05,false,,,0x18,
"I2C","stop",37.4965224,1.60000003e-07,,,,,
"I2C","start",37.4966613,1.59999996e-07,,,,,
"I2C","address",37.4966979,2.528e-05,true,0x73,false,,
"I2C","data",37.496728,2.816e-05,true,,,0x89,
"I2C","start",37.4968115,1.59999996e-07,,,,,
"I2C","address",37.4968149,2.544e-05,true,0x73,true,,
"I2C","data",37.4968419,2.544e-05,true,,,0x7F,
"I2C","data",37.496869,2.544e-05,false,,,0x02,
"I2C","stop",37.4969062,1.59999996e-07,,,,,
"I2C","start",37.4970371,1.60000003e-07,,,,,
"I2C","address",37.4970736,2.528e-05,true,0x73,false,,
"I2C","data",37.4971091,2.528e-05,true,,,0x14,
"I2C","start",37.4971866,1.60000003e-07,,,,,
"I2C","address",37.4971899,2.528e-05,true,0x73,true,,
"I2C","data",37.4972168,2.544e-05,false,,,0x04,
"I2C","stop",37.4972816,1.59999996e-07,,,,,
"I2C","start",37.5119544,1.59999996e-07,,,,,
"I2C","address",37.5119938,2.544e-05,true,0x73,false,,
"I2C","data",37.5120333,2.544e-05,true,,,0x10,
"I2C","start",37.5121146,1.59999996e-07,,,,,
"I2C","address",37.5121179,2.544e-05,true,0x73,true,,
"I2C","data",37.512145,2.56e-05,true,,,0x04,
"I2C","data",37.5121722,2.544e-05,false,,,0x00,
"I2C","stop",37.5122131,1.59999996e-07,,,,,
"I2C","start",37.5123696,1.60000003e-07,,,,,
"I2C","address",37.5124075,2.528e-05,true,0x73,false,,
"I2C","data",37.5125,2.528e-05,true,,,0x10,
"I2C","start",37.5125774,1.59999996e-07,,,,,
"I2C","address",37.5125808,2.528e-05,true,0x73,true,,
"I2C","data",37.5126078,2.528e-05,true,,,0x04,
"I2C","data",37.5126349,2.544e-05,false,,,0x00,
"I2C","stop",37.512672,1.60000003e-07,,,,,
"I2C","start",37.512807,1.59999996e-07,,,,,
"I2C","address",37.5128435,2.544e-05,true,0x73,false,,
"I2C","data",37.5128794,2.544e-05,true,,,0x19,
"I2C","start",37.5129573,1.59999996e-07,,,,,
"I2C","address",37.5129606,2.528e-05,true,0x73,true,,
"I2C","data",37.5129877,2.528e-05,false,,,0x51,
"I2C","stop",37.5130248,1.60000003e-07,,,,,
"I2C","start",37.513176,1.60000003e-07,,,,,
"I2C","address",37.5132123,2.528e-05,true,0x73,false,,
"I2C","data",37.513248,2.528e-05,true,,,0x30,
"I2C","start",37.5133251,1.60000003e-07,,,,,
"I2C","address",37.5133285,2.528e-05,true,0x73,true,,
"I2C","data",37.5133555,2.528e-05,true,,,0x0B,
"I2C","data",37.5133826,2.528e-05,true,,,0x00,
"I2C","data",37.513529,2.544e-05,true,,,0x8F,
"I2C","data",37.5135562,2.544e-05,true,,,0x2F,
"I2C","data",37.5137027,2.544e-05,true,,,0x06,
"I2C","data",37.5137298,2.544e-05,true,,,0xA1,
"I2C","data",37.5137568,2.544e-05,true,,,0x01,
"I2C","data",37.5137838,2.544e-05,true,,,0xFF,
"I2C","data",37.5138109,2.544e-05,true,,,0x9A,
"I2C","data",37.5138381,2.528e-05,true,,,0x01,
"I2C","data",37.513865,2.544e-05,true,,,0x00,
"I2C","data",37.513892,2.528e-05,false,,,0x00,
"I2C","stop",37.5139291,1.59999996e-07,,,,,
"I2C","start",37.514076,1.60000003e-07,,,,,
"I2C","address",37.5141126,2.528e-05,true,0x73,false,,
"I2C","data",37.5141483,2.528e-05,true,,,0x10,
"I2C","data",37.5141755,2.544e-05,true,,,0x04,
"I2C","data",37.5142027,2.544e-05,true,,,0x00,
"I2C","stop",37.5142386,1.59999996e-07,,,,,
"I2C","start",37.5143758,1.59999996e-07,,,,,
"I2C","address",37.5144125,2.544e-05,true,0x73,false,,
"I2C","data",37.5145138,2.528e-05,true,,,0x10,
"I2C","start",37.5145914,1.60000003e-07,,,,,
"I2C","address",37.5145947,2.528e-05,true,0x73,true,,
"I2C","data",37.5146216,2.528e-05,true,,,0x01,
"I2C","data",37.5146485,2.544e-05,false,,,0x00,
"I2C","stop",37.5146856,1.60000003e-07,,,,,
"I2C","start",37.5148187,1.59999996e-07,,,,,
"I2C","address",37.5148538,2.544e-05,true,0x73,false,,
"I2C","data",37.5148922,2.544e-05,true,,,0x10,
"I2C","data",37.5149194,2.544e-05,true,,,0x01,
"I2C","data",37.5149467,2.544e-05,true,,,0x00,
"I2C","stop",37.5149824,1.59999996e-07,,,,,
"I2C","start",37.515153,1.60000003e-07,,,,,
"I2C","address",37.515188,2.544e-05,true,0x73,false,,
"I2C","data",37.5152243,2.544e-05,true,,,0x2F,
"I2C","data",37.5152515,2.544e-05,true,,,0x27,
"I2C","stop",37.5152872,1.59999996e-07,,,,,
"I2C","start",37.5154104,1.59999996e-07,,,,,
"I2C","address",37.5154454,2.528e-05,true,0x73,false,,
"I2C","data",37.515481,2.528e-05,true,,,0x1A,
"I2C","start",37.5155586,1.59999996e-07,,,,,
"I2C","address",37.5155619,2.544e-05,true,0x73,true,,
"I2C","data",37.515589,2.544e-05,false,,,0x2A,
"I2C","stop",37.5156261,1.60000011e-07,,,,,
"I2C","start",37.5157573,1.59999996e-07,,,,,
"I2C","address",37.5157925,2.544e-05,true,0x73,false,,
"I2C","data",37.5158282,2.544e-05,true,,,0x1D,
"I2C","start",37.5159061,1.59999996e-07,,,,,
"I2C","address",37.5159093,2.544e-05,true,0x73,true,,
"I2C","data",37.5159365,2.528e-05,false,,,0x1C,
"I2C","stop",37.5159736,1.59999996e-07,,,,,
"I2C","start",37.5161139,1.59999996e-07,,,,,
"I2C","address",37.516149,2.528e-05,true,0x73,false,,
"I2C","data",37.5161845,2.528e-05,true,,,0x12,
"I2C","start",37.5162621,1.60000003e-07,,,,,
"I2C","address",37.5162653,2.544e-05,true,0x73,true,,
"I2C","data",37.5162925,2.528e-05,true,,,0x7F,
"I2C","data",37.5163195,2.528e-05,false,,,0x02,
"I2C","stop",37.5163566,1.59999996e-07,,,,,
"I2C","start",37.5164894,1.60000003e-07,,,,,
"I2C","address",37.5165246,2.544e-05,true,0x73,false,,
"I2C","data",37.5165605,2.544e-05,true,,,0x14,
"I2C","start",37.5166389,1.60000003e-07,,,,,
"I2C","address",37.5166422,2.544e-05,true,0x73,true,,
"I2C","data",37.5166693,2.544e-05,false,,,0x04,
"I2C","stop",37.5167066,1.59999996e-07,,,,,
"I2C","start",37.5545694,1.60000003e-07,,,,,
"I2C","address",37.5546074,2.544e-05,true,0x73,false,,
"I2C","data",37.5546432,2.544e-05,true,,,0x10,
"I2C","start",37.554721,1.60000003e-07,,,,,
"I2C","address",37.5547243,2.528e-05,true,0x73,true,,
"I2C","data",37.5547514,2.544e-05,true,,,0x01,
"I2C","data",37.5547784,2.544e-05,false,,,0x00,
"I2C","stop",37.5548542,1.60000003e-07,,,,,
"I2C","start",37.5550518,1.60000003e-07,,,,,
"I2C","address",37.5550883,2.528e-05,true,0x73,false,,
"I2C","data",37.555124,2.544e-05,true,,,0x10,
"I2C","start",37.5552018,1.59999996e-07,,,,,
"I2C","address",37.5552051,2.528e-05,true,0x73,true,,
"I2C","data",37.5552322,2.544e-05,true,,,0x01,
"I2C","data",37.5552592,2.544e-05,false,,,0x00,
"I2C","stop",37.5552965,1.59999996e-07,,,,,
"I2C","start",37.5554299,1.59999996e-07,,,,,
"I2C","address",37.5554666,2.528e-05,true,0x73,false,,
"I2C","data",37.5555022,2.544e-05,true,,,0x19,
"I2C","start",37.55558,1.59999996e-07,,,,,
"I2C","address",37.5555832,2.544e-05,true,0x73,true,,
"I2C","data",37.5556102,2.528e-05,false,,,0x51,
"I2C","stop",37.5556474,1.59999996e-07,,,,,
"I2C","start",37.5557778,1.60000003e-07,,,,,
"I2C","address",37.5558142,2.544e-05,true,0x73,false,,
"I2C","data",37.5558501,2.528e-05,true,,,0x10,
"I2C","data",37.5558773,2.544e-05,true,,,0x01,
"I2C","data",37.5559045,2.544e-05,true,,,0x00,
"I2C","stop",37.5559682,1.60000003e-07,,,,,
"I2C","start",37.5560957,1.59999996e-07,,,,,
"I2C","address",37.5561322,2.544e-05,true,0x73,false,,
"I2C","data",37.556168,2.528e-05,true,,,0x1A,
"I2C","start",37.5562456,1.60000011e-07,,,,,
"I2C","address",37.556249,2.544e-05,true,0x73,true,,
"I2C","data",37.556276,2.544e-05,false,,,0x2A,
"I2C","stop",37.5563133,1.60000003e-07,,,,,
"I2C","start",37.5565253,1.60000003e-07,,,,,
"I2C","address",37.5565603,2.544e-05,true,0x73,false,,
"I2C","data",37.5565962,2.528e-05,true,,,0x1D,
"I2C","start",37.5567424,1.60000011e-07,,,,,
"I2C","address",37.5567458,2.544e-05,true,0x73,true,,
"I2C","data",37.5567728,2.544e-05,false,,,0x18,
"I2C","stop",37.5568101,1.60000003e-07,,,,,
"I2C","start",37.5569494,1.60000003e-07,,,,,
"I2C","address",37.5569832,2.544e-05,true,0x73,false,,
"I2C","data",37.557019,2.544e-05,true,,,0x12,
"I2C","start",37.557097,1.59999996e-07,,,,,
"I2C","address",37.5571003,2.544e-05,true,0x73,true,,
"I2C","data",37.5571275,2.544e-05,true,,,0x7F,
"I2C","data",37.5571546,2.544e-05,false,,,0x02,
"I2C","stop",37.5571925,1.59999996e-07,,,,,
"I2C","start",37.5573238,1.59999996e-07,,,,,
"I2C","address",37.5573578,2.544e-05,true,0x73,false,,
"I2C","data",37.5573936,2.544e-05,true,,,0x14,
"I2C","start",37.5574715,1.60000003e-07,,,,,
"I2C","address",37.5574749,2.544e-05,true,0x73,true,,
"I2C","data",37.5575019,2.544e-05,false,,,0x04,
"I2C","stop",37.5575392,1.60000003e-07,,,,,
"I2C","start",37.5719469,1.60000003e-07,,,,,
"I2C","address",37.5719835,2.528e-05,true,0x73,false,,
"I2C","data",37.572044,2.544e-05,true,,,0x10,
"I2C","start",37.5721218,1.59999996e-07,,,,,
"I2C","address",37.5721251,2.544e-05,true,0x73,true,,
"I2C","data",37.5721523,2.544e-05,true,,,0x04,
"I2C","data",37.5721794,2.544e-05,false,,,0x00,
"I2C","stop",37.5722168,1.59999996e-07,,,,,
"I2C","start",37.5723741,1.60000003e-07,,,,,
"I2C","address",37.5724093,2.528e-05,true,0x73,false,,
"I2C","data",37.572445,2.528e-05,true,,,0x10,
"I2C","start",37.5725584,1.59999996e-07,,,,,
"I2C","address",37.5725618,2.528e-05,true,0x73,true,,
"I2C","data",37.5725888,2.528e-05,true,,,0x04,
"I2C","data",37.5726157,2.544e-05,false,,,0x00,
"I2C","stop",37.572653,1.59999996e-07,,,,,
"I2C","start",37.5728234,1.59999996e-07,,,,,
"I2C","address",37.5728586,2.544e-05,true,0x73,false,,
"I2C","data",37.5728944,2.544e-05,true,,,0x19,
"I2C","start",37.5729765,1.59999996e-07,,,,,
"I2C","address",37.5729798,2.528e-05,true,0x73,true,,
"I2C","data",37.5730069,2.528e-05,false,,,0x51,
"I2C","stop",37.573044,1.60000003e-07,,,,,
"I2C","start",37.5732619,1.60000003e-07,,,,,
"I2C","address",37.5732954,2.528e-05,true,0x73,false,,
"I2C","data",37.573331,2.528e-05,true,,,0x30,
"I2C","start",37.5734405,1.59999996e-07,,,,,
"I2C","address",37.5734438,2.544e-05,true,0x73,true,,
"I2C","data",37.5734709,2.544e-05,true,,,0x0B,
"I2C","data",37.5734979,2.544e-05,true,,,0x00,
"I2C","data",37.5736462,2.528e-05,true,,,0x8F,
"I2C","data",37.5736733,2.544e-05,true,,,0x21,
"I2C","data",37.5738202,2.544e-05,true,,,0x06,
"I2C","data",37.5738474,2.544e-05,true,,,0xA1,
"I2C","data",37.5738744,2.56e-05,true,,,0x01,
"I2C","data",37.5739016,2.544e-05,true,,,0xFF,
"I2C","data",37.5739286,2.544e-05,true,,,0x9A,
"I2C","data",37.5739558,2.544e-05,true,,,0x01,
"I2C","data",37.5739829,2.544e-05,true,,,0x00,
"I2C","data",37.5740101,2.544e-05,false,,,0x00,
"I2C","stop",37.5740474,1.59999996e-07,,,,,
"I2C","start",37.5741952,1.59999996e-07,,,,,
"I2C","address",37.5742291,2.544e-05,true,0x73,false,,
"I2C","data",37.574265,2.544e-05,true,,,0x10,
"I2C","data",37.5742922,2.544e-05,true,,,0x04,
"I2C","data",37.5743195,2.544e-05,true,,,0x00,
"I2C","stop",37.5743552,1.60000003e-07,,,,,
"I2C","start",37.5744928,1.60000003e-07,,,,,
"I2C","address",37.5745267,2.544e-05,true,0x73,false,,
"I2C","data",37.5745626,2.544e-05,true,,,0x10,
"I2C","start",37.5746405,1.59999996e-07,,,,,
"I2C","address",37.5746438,2.544e-05,true,0x73,true,,
"I2C","data",37.5746709,2.544e-05,true,,,0x01,
"I2C","data",37.5746981,2.544e-05,false,,,0x00,
"I2C","stop",37.5747381,1.59999996e-07,,,,,
"I2C","start",37.5749635,1.60000003e-07,,,,,
"I2C","address",37.5749973,2.544e-05,true,0x73,false,,
"I2C","data",37.575033,2.544e-05,true,,,0x2F,
"I2C","data",37.5750603,2.544e-05,true,,,0x27,
"I2C","stop",37.575096,1.59999996e-07,,,,,
"I2C","start",37.5752192,1.59999996e-07,,,,,
"I2C","address",37.575253,2.528e-05,true,0x73,false,,
"I2C","data",37.5752886,2.544e-05,true,,,0x10,
"I2C","data",37.5753158,2.544e-05,true,,,0x01,
"I2C","data",37.5753432,2.528e-05,true,,,0x00,
"I2C","stop",37.5753787,1.60000003e-07,,,,,
"I2C","start",37.575507,1.60000003e-07,,,,,
"I2C","address",37.5755408,2.528e-05,true,0x73,false,,
"I2C","data",37.5755765,2.528e-05,true,,,0x1A,
"I2C","start",37.5756541,1.59999996e-07,,,,,
"I2C","address",37.5756574,2.544e-05,true,0x73,true,,
"I2C","data",37.5756845,2.544e-05,false,,,0x2A,
"I2C","stop",37.5757218,1.59999996e-07,,,,,
"I2C","start",37.575853,1.60000003e-07,,,,,
"I2C","address",37.5758867,2.544e-05,true,0x73,false,,
"I2C","data",37.5759226,2.528e-05,true,,,0x1D,
"I2C","start",37.5760002,1.60000003e-07,,,,,
"I2C","address",37.5760035,2.544e-05,true,0x73,true,,
"I2C","data",37.5760306,2.544e-05,false,,,0x1C,
"I2C","stop",37.5760678,1.59999996e-07,,,,,
"I2C","start",37.576239,1.60000003e-07,,,,,
"I2C","address",37.5762726,2.544e-05,true,0x73,false,,
"I2C","data",37.5763088,2.528e-05,true,,,0x12,
"I2C","start",37.5763998,1.60000003e-07,,,,,
"I2C","address",37.5764032,2.528e-05,true,0x73,true,,
"I2C","data",37.5764302,2.528e-05,true,,,0x7F,
"I2C","data",37.5764573,2.544e-05,false,,,0x02,
"I2C","stop",37.5764946,1.60000003e-07,,,,,
"I2C","start",37.5766275,1.60000003e-07,,,,,
"I2C","address",37.5766613,2.544e-05,true,0x73,false,,
"I2C","data",37.5766971,2.56e-05,true,,,0x14,
"I2C","start",37.5767752,1.59999996e-07,,,,,
"I2C","address",37.5767786,2.544e-05,true,0x73,true,,
"I2C","data",37.5768056,2.56e-05,false,,,0x04,
"I2C","stop",37.576843,1.59999996e-07,,,,,
"I2C","start",37.6930989,1.60000003e-07,,,,,
"I2C","address",37.6931354,2.544e-05,true,0x73,false,,
"I2C","data",37.6931712,2.528e-05,true,,,0x10,
"I2C","start",37.6932486,1.60000003e-07,,,,,
"I2C","address",37.693252,2.528e-05,true,0x73,true,,
"I2C","data",37.693279,2.528e-05,true,,,0x01,
"I2C","data",37.6933059,2.528e-05,false,,,0x00,
"I2C","stop",37.6933491,1.60000003e-07,,,,,
"I2C","start",37.6935328,1.59999996e-07,,,,,
"I2C","address",37.693568,2.528e-05,true,0x73,false,,
"I2C","data",37.6936037,2.544e-05,true,,,0x10,
"I2C","start",37.6936816,1.60000003e-07,,,,,
"I2C","address",37.6936848,2.544e-05,true,0x73,true,,
"I2C","data",37.693712,2.544e-05,true,,,0x01,
"I2C","data",37.693739,2.544e-05,false,,,0x00,
"I2C","stop",37.6937763,1.60000003e-07,,,,,
"I2C","start",37.6939101,1.59999996e-07,,,,,
"I2C","address",37.6939454,2.544e-05,true,0x73,false,,
"I2C","data",37.6939811,2.544e-05,true,,,0x19,
"I2C","start",37.6940621,1.59999996e-07,,,,,
"I2C","address",37.6940654,2.544e-05,true,0x73,true,,
"I2C","data",37.6940925,2.544e-05,false,,,0x51,
"I2C","stop",37.6941298,1.59999996e-07,,,,,
"I2C","start",37.6942606,1.60000003e-07,,,,,
"I2C","address",37.6942958,2.544e-05,true,0x73,false,,
"I2C","data",37.6943317,2.544e-05,true,,,0x10,
"I2C","data",37.6943589,2.544e-05,true,,,0x01,
"I2C","data",37.6943862,2.544e-05,true,,,0x00,
"I2C","stop",37.694423,1.60000011e-07,,,,,
"I2C","start",37.6945504,1.60000003e-07,,,,,
"I2C","address",37.6945856,2.528e-05,true,0x73,false,,
"I2C","data",37.6946213,2.544e-05,true,,,0x1A,
"I2C","start",37.6946989,1.60000011e-07,,,,,
"I2C","address",37.6947022,2.528e-05,true,0x73,true,,
"I2C","data",37.6947293,2.528e-05,false,,,0x2A,
"I2C","stop",37.6947662,1.60000003e-07,,,,,
"I2C","start",37.694933,1.59999996e-07,,,,,
"I2C","address",37.694968,2.544e-05,true,0x73,false,,
"I2C","data",37.6950038,2.528e-05,true,,,0x1D,
"I2C","start",37.6950816,1.59999996e-07,,,,,
"I2C","address",37.695085,2.544e-05,true,0x73,true,,
"I2C","data",37.695112,2.544e-05,false,,,0x18,
"I2C","stop",37.6951493,1.59999996e-07,,,,,
"I2C","start",37.6953538,1.59999996e-07,,,,,
"I2C","address",37.6953877,2.528e-05,true,0x73,false,,
"I2C","data",37.6954234,2.528e-05,true,,,0x12,
"I2C","start",37.6954998,1.60000003e-07,,,,,
"I2C","address",37.6955032,2.528e-05,true,0x73,true,,
"I2C","data",37.6955301,2.528e-05,true,,,0x7F,
"I2C","data",37.6955571,2.528e-05,false,,,0x02,
"I2C","stop",37.6955941,1.59999996e-07,,,,,
"I2C","start",37.6957243,1.60000011e-07,,,,,
"I2C","address",37.6957582,2.528e-05,true,0x73,false,,
"I2C","data",37.6957941,2.544e-05,true,,,0x14,
"I2C","start",37.695871,1.60000003e-07,,,,,
"I2C","address",37.6958744,2.544e-05,true,0x73,true,,
"I2C","data",37.6959014,2.544e-05,false,,,0x04,
"I2C","stop",37.6959387,1.60000003e-07,,,,,
"I2C","start",37.7104637,1.60000011e-07,,,,,
"I2C","address",37.7105019,2.544e-05,true,0x73,false,,
"I2C","data",37.7105416,2.544e-05,true,,,0x10,
"I2C","start",37.7106221,1.59999996e-07,,,,,
"I2C","address",37.7106253,2.56e-05,true,0x73,true,,
"I2C","data",37.7106525,2.544e-05,true,,,0x04,
"I2C","data",37.7106797,2.544e-05,false,,,0x00,
"I2C","stop",37.7107208,1.60000011e-07,,,,,
"I2C","start",37.7108768,1.60000003e-07,,,,,
"I2C","address",37.7109136,2.544e-05,true,0x73,false,,
"I2C","data",37.7109494,2.544e-05,true,,,0x10,
"I2C","start",37.7110266,1.60000003e-07,,,,,
"I2C","address",37.7110299,2.544e-05,true,0x73,true,,
"I2C","data",37.7110571,2.544e-05,true,,,0x04,
"I2C","data",37.7110842,2.56e-05,false,,,0x00,
"I2C","stop",37.7111216,1.59999996e-07,,,,,
"I2C","start",37.7112558,1.60000003e-07,,,,,
"I2C","address",37.7112928,2.544e-05,true,0x73,false,,
"I2C","data",37.7113286,2.544e-05,true,,,0x19,
"I2C","start",37.7114101,1.59999996e-07,,,,,
"I2C","address",37.7114134,2.544e-05,true,0x73,true,,
"I2C","data",37.7114405,2.56e-05,false,,,0x51,
"I2C","stop",37.7114779,1.60000003e-07,,,,,
"I2C","start",37.7116288,1.60000003e-07,,,,,
